trip_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_centroid_latitude,dropoff_centroid_longitude,pickup_community_area,dropoff_community_area,pickup_census_tract,dropoff_census_tract,shared_trip_authorized,shared_trip_match,trips_pooled,fare,trip_total,synthetic_data_warning
syn-1-01-u01,2026-01-27 06:45:00,2026-01-27 07:00:00,1186,4.254,41.850052,-87.634447,41.797026,-87.574714,60,41,17031000303,17031900303,True,False,1,13.05,17.3,SIMULATED; not a City of Chicago observation
syn-1-01-u02,2026-01-27 06:45:00,2026-01-27 07:15:00,2259,7.508,41.849132,-87.6295,41.796325,-87.570589,60,41,17031000304,17031900304,True,False,1,21.14,25.39,SIMULATED; not a City of Chicago observation
syn-1-01-u03,2026-01-27 06:45:00,2026-01-27 07:45:00,3258,3.751,41.847529,-87.635086,41.794308,-87.576782,60,41,17031000300,17031900300,True,False,1,20.0,24.25,SIMULATED; not a City of Chicago observation
syn-1-02-p00-0,2026-01-27 07:30:00,2026-01-27 07:45:00,1676,7.311,41.941628,-87.651386,41.965616,-87.755848,6,11,17031000404,17031900404,True,True,2,18.75,23.0,SIMULATED; not a City of Chicago observation
syn-1-02-p00-1,2026-01-27 07:30:00,2026-01-27 07:45:00,1710,7.215,41.942039,-87.656825,41.966951,-87.763036,6,11,17031000403,17031900403,True,True,2,18.75,23.0,SIMULATED; not a City of Chicago observation
syn-1-02-p01-0,2026-01-27 07:30:00,2026-01-27 08:00:00,1759,7.582,41.939203,-87.649104,41.976273,-87.748783,6,11,17031000404,17031900404,True,True,2,19.4,23.65,SIMULATED; not a City of Chicago observation
syn-1-02-p01-1,2026-01-27 07:30:00,2026-01-27 08:00:00,1814,6.572,41.936478,-87.656544,41.974197,-87.75691,6,11,17031000400,17031900400,True,True,2,18.31,22.56,SIMULATED; not a City of Chicago observation
syn-1-02-p02-0,2026-01-27 07:30:00,2026-01-27 08:00:00,1635,6.952,41.939053,-87.64798,41.970234,-87.768518,6,11,17031000403,17031900403,True,True,2,18.14,22.39,SIMULATED; not a City of Chicago observation
syn-1-02-p02-1,2026-01-27 07:30:00,2026-01-27 08:00:00,1684,7.296,41.934071,-87.650007,41.967903,-87.768815,6,11,17031000400,17031900400,True,True,2,18.76,23.01,SIMULATED; not a City of Chicago observation
syn-1-02-p03-0,2026-01-27 07:30:00,2026-01-27 08:00:00,1801,6.244,41.932178,-87.657282,41.962898,-87.7531,6,11,17031000402,17031900402,True,True,2,17.85,22.1,SIMULATED; not a City of Chicago observation
syn-1-02-p03-1,2026-01-27 07:30:00,2026-01-27 08:00:00,1797,6.567,41.933895,-87.659661,41.9638,-87.755004,6,11,17031000403,17031900403,True,True,2,18.24,22.49,SIMULATED; not a City of Chicago observation
syn-1-02-u00,2026-01-27 07:30:00,2026-01-27 07:45:00,826,11.503,41.939374,-87.640543,41.966398,-87.739168,6,11,17031000403,17031900404,True,False,1,21.0,25.25,SIMULATED; not a City of Chicago observation
syn-1-02-u01,2026-01-27 07:30:00,2026-01-27 07:45:00,1382,4.828,41.937604,-87.635874,41.963567,-87.74659,6,11,17031000404,17031900400,True,False,1,14.5,18.75,SIMULATED; not a City of Chicago observation
syn-1-02-u02,2026-01-27 07:30:00,2026-01-27 08:00:00,2435,9.344,41.937123,-87.641724,41.963154,-87.741617,6,11,17031000400,17031900401,True,False,1,24.14,28.39,SIMULATED; not a City of Chicago observation
syn-1-02-u03,2026-01-27 07:30:00,2026-01-27 08:30:00,3530,4.343,41.934549,-87.636991,41.965322,-87.74306,6,11,17031000401,17031900402,True,False,1,21.75,26.0,SIMULATED; not a City of Chicago observation
syn-1-03-p00-1,2026-01-27 08:00:00,2026-01-27 08:30:00,1165,4.249,41.792459,-87.586565,41.757129,-87.622543,41,69,17031000503,17031900504,True,True,2,12.96,17.21,SIMULATED; not a City of Chicago observation
syn-1-03-p00-0,2026-01-27 08:15:00,2026-01-27 08:30:00,1166,4.181,41.79258,-87.588023,41.757052,-87.623908,41,69,17031000503,17031900504,True,True,2,12.88,17.13,SIMULATED; not a City of Chicago observation
syn-1-03-p01-0,2026-01-27 08:15:00,2026-01-27 08:30:00,1350,4.444,41.793226,-87.586257,41.761691,-87.626542,41,69,17031000502,17031900503,True,True,2,13.89,18.14,SIMULATED; not a City of Chicago observation
syn-1-03-p01-1,2026-01-27 08:15:00,2026-01-27 08:30:00,1296,4.59,41.792761,-87.587053,41.761941,-87.62489,41,69,17031000502,17031900503,True,True,2,13.88,18.13,SIMULATED; not a City of Chicago observation
syn-1-03-p02-0,2026-01-27 08:15:00,2026-01-27 08:30:00,1233,4.137,41.793474,-87.599149,41.759388,-87.620925,41,69,17031000500,17031900501,True,True,2,13.07,17.32,SIMULATED; not a City of Chicago observation
syn-1-03-p02-1,2026-01-27 08:15:00,2026-01-27 08:30:00,1241,4.246,41.792418,-87.592578,41.762931,-87.624274,41,69,17031000501,17031900502,True,True,2,13.24,17.49,SIMULATED; not a City of Chicago observation
syn-1-03-p03-0,2026-01-27 08:15:00,2026-01-27 08:30:00,1262,4.064,41.797583,-87.593685,41.759704,-87.624222,41,69,17031000502,17031900503,True,True,2,13.08,17.33,SIMULATED; not a City of Chicago observation
syn-1-03-p03-1,2026-01-27 08:15:00,2026-01-27 08:30:00,1146,4.246,41.795941,-87.59056,41.758936,-87.622738,41,69,17031000501,17031900502,True,True,2,12.89,17.14,SIMULATED; not a City of Chicago observation
syn-1-03-u00,2026-01-27 08:15:00,2026-01-27 08:15:00,600,6.866,41.793085,-87.572094,41.745488,-87.60667,41,69,17031000504,17031900501,True,False,1,14.24,18.49,SIMULATED; not a City of Chicago observation
syn-1-03-u01,2026-01-27 08:15:00,2026-01-27 08:30:00,969,3.164,41.791674,-87.579405,41.748696,-87.610338,41,69,17031000500,17031900502,True,False,1,10.85,15.1,SIMULATED; not a City of Chicago observation
syn-1-03-u02,2026-01-27 08:15:00,2026-01-27 08:45:00,1752,5.423,41.790199,-87.572704,41.750796,-87.612122,41,69,17031000501,17031900503,True,False,1,16.61,20.86,SIMULATED; not a City of Chicago observation
syn-1-03-u03,2026-01-27 08:15:00,2026-01-27 08:45:00,2532,2.759,41.792548,-87.575388,41.749605,-87.606787,41,69,17031000502,17031900504,True,False,1,16.07,20.32,SIMULATED; not a City of Chicago observation
syn-1-04-p00-0,2026-01-27 08:45:00,2026-01-27 09:15:00,1350,4.785,41.961872,-87.749117,41.921419,-87.701854,11,15,17031000602,17031900604,True,True,2,14.32,18.57,SIMULATED; not a City of Chicago observation
syn-1-04-p00-1,2026-01-27 08:45:00,2026-01-27 09:15:00,1355,5.288,41.960402,-87.746944,41.922678,-87.703974,11,15,17031000601,17031900603,True,True,2,14.99,19.24,SIMULATED; not a City of Chicago observation
syn-1-04-p01-0,2026-01-27 09:00:00,2026-01-27 09:15:00,1488,4.797,41.967864,-87.743871,41.928401,-87.700637,11,15,17031000601,17031900603,True,True,2,14.85,19.1,SIMULATED; not a City of Chicago observation
syn-1-04-p01-1,2026-01-27 09:00:00,2026-01-27 09:15:00,1394,4.662,41.966871,-87.744891,41.928543,-87.700171,11,15,17031000601,17031900603,True,True,2,14.33,18.58,SIMULATED; not a City of Chicago observation
syn-1-04-p02-0,2026-01-27 09:00:00,2026-01-27 09:30:00,1494,5.287,41.974564,-87.759982,41.919736,-87.710883,11,15,17031000603,17031900600,True,True,2,15.5,19.75,SIMULATED; not a City of Chicago observation
syn-1-04-p02-1,2026-01-27 09:00:00,2026-01-27 09:15:00,1329,5.516,41.974233,-87.758554,41.920533,-87.710001,11,15,17031000603,17031900600,True,True,2,15.18,19.43,SIMULATED; not a City of Chicago observation
syn-1-04-p03-0,2026-01-27 09:00:00,2026-01-27 09:15:00,1267,5.051,41.967611,-87.751858,41.923194,-87.707182,11,15,17031000601,17031900603,True,True,2,14.36,18.61,SIMULATED; not a City of Chicago observation
syn-1-04-p03-1,2026-01-27 09:00:00,2026-01-27 09:30:00,1374,5.525,41.968227,-87.751494,41.92288,-87.706936,11,15,17031000601,17031900603,True,True,2,15.36,19.61,SIMULATED; not a City of Chicago observation
syn-1-04-u00,2026-01-27 09:00:00,2026-01-27 09:00:00,676,8.289,41.967473,-87.747121,41.923288,-87.689182,11,15,17031000600,17031900603,True,False,1,16.34,20.59,SIMULATED; not a City of Chicago observation
syn-1-04-u01,2026-01-27 09:00:00,2026-01-27 09:15:00,1097,3.777,41.966667,-87.742058,41.921801,-87.686533,11,15,17031000601,17031900604,True,False,1,12.11,16.36,SIMULATED; not a City of Chicago observation
syn-1-04-u02,2026-01-27 09:00:00,2026-01-27 09:30:00,1889,6.372,41.96907,-87.744982,41.920554,-87.692172,11,15,17031000602,17031900600,True,False,1,18.33,22.58,SIMULATED; not a City of Chicago observation
syn-1-04-u03,2026-01-27 09:00:00,2026-01-27 09:45:00,2861,3.338,41.971336,-87.747027,41.918053,-87.686285,11,15,17031000603,17031900601,True,False,1,18.01,22.26,SIMULATED; not a City of Chicago observation
syn-1-05-p00-0,2026-01-27 09:30:00,2026-01-27 10:00:00,1924,6.6,41.750214,-87.620007,41.803243,-87.690099,69,66,17031000701,17031900704,True,True,2,18.75,23.0,SIMULATED; not a City of Chicago observation
syn-1-05-p00-1,2026-01-27 09:30:00,2026-01-27 10:00:00,1853,6.926,41.752716,-87.622331,41.799653,-87.696797,69,66,17031000702,17031900700,True,True,2,18.91,23.16,SIMULATED; not a City of Chicago observation
syn-1-05-p01-0,2026-01-27 09:30:00,2026-01-27 10:00:00,1813,7.816,41.751592,-87.626816,41.811801,-87.713752,69,66,17031000700,17031900703,True,True,2,19.9,24.15,SIMULATED; not a City of Chicago observation
syn-1-05-p01-1,2026-01-27 09:30:00,2026-01-27 10:00:00,1759,7.797,41.754456,-87.624543,41.807528,-87.708549,69,66,17031000703,17031900701,True,True,2,19.68,23.93,SIMULATED; not a City of Chicago observation
syn-1-05-p02-0,2026-01-27 09:30:00,2026-01-27 10:00:00,1726,7.837,41.752418,-87.626803,41.812653,-87.699435,69,66,17031000703,17031900701,True,True,2,19.61,23.86,SIMULATED; not a City of Chicago observation
syn-1-05-u00,2026-01-27 09:30:00,2026-01-27 09:45:00,827,10.741,41.748802,-87.610114,41.809393,-87.693477,69,66,17031000701,17031900700,True,False,1,20.03,24.28,SIMULATED; not a City of Chicago observation
syn-1-05-u01,2026-01-27 09:30:00,2026-01-27 10:00:00,1396,4.906,41.750619,-87.61164,41.808188,-87.686795,69,66,17031000702,17031900701,True,False,1,14.65,18.9,SIMULATED; not a City of Chicago observation
syn-1-05-u02,2026-01-27 09:30:00,2026-01-27 10:15:00,2447,8.951,41.752379,-87.613495,41.812182,-87.688666,69,66,17031000703,17031900702,True,False,1,23.68,27.93,SIMULATED; not a City of Chicago observation
syn-1-05-u03,2026-01-27 09:30:00,2026-01-27 10:30:00,3566,4.492,41.751225,-87.609159,41.812761,-87.691783,69,66,17031000704,17031900703,True,False,1,22.07,26.32,SIMULATED; not a City of Chicago observation
syn-1-05-p02-1,2026-01-27 09:45:00,2026-01-27 10:00:00,1521,8.188,41.752621,-87.627283,41.812351,-87.70005,69,66,17031000703,17031900701,True,True,2,19.31,23.56,SIMULATED; not a City of Chicago observation
syn-1-05-p03-0,2026-01-27 09:45:00,2026-01-27 10:00:00,1740,6.421,41.74659,-87.623294,41.80777,-87.71676,69,66,17031000700,17031900703,True,True,2,17.85,22.1,SIMULATED; not a City of Chicago observation
syn-1-05-p03-1,2026-01-27 09:45:00,2026-01-27 10:00:00,1695,6.567,41.746444,-87.617307,41.806576,-87.71107,69,66,17031000701,17031900704,True,True,2,17.87,22.12,SIMULATED; not a City of Chicago observation
syn-1-06-p00-0,2026-01-27 10:15:00,2026-01-27 10:30:00,756,1.649,41.876027,-87.633764,41.892572,-87.630687,8,8,17031000000,17031900001,True,True,2,8.13,12.38,SIMULATED; not a City of Chicago observation
syn-1-06-p00-1,2026-01-27 10:15:00,2026-01-27 10:30:00,704,1.7,41.877349,-87.62743,41.894072,-87.636932,8,8,17031000004,17031900000,True,True,2,8.01,12.26,SIMULATED; not a City of Chicago observation
syn-1-06-p01-0,2026-01-27 10:15:00,2026-01-27 10:30:00,634,1.73,41.876653,-87.629561,41.900236,-87.640762,8,8,17031000001,17031900002,True,True,2,7.79,12.04,SIMULATED; not a City of Chicago observation
syn-1-06-p01-1,2026-01-27 10:15:00,2026-01-27 10:30:00,690,1.743,41.878541,-87.631491,41.902883,-87.641493,8,8,17031000002,17031900003,True,True,2,8.01,12.26,SIMULATED; not a City of Chicago observation
syn-1-06-p02-0,2026-01-27 10:15:00,2026-01-27 10:30:00,748,1.701,41.877464,-87.626291,41.901515,-87.631512,8,8,17031000002,17031900003,True,True,2,8.17,12.42,SIMULATED; not a City of Chicago observation
syn-1-06-p02-1,2026-01-27 10:15:00,2026-01-27 10:30:00,732,1.65,41.877991,-87.625389,41.90063,-87.631454,8,8,17031000002,17031900003,True,True,2,8.05,12.3,SIMULATED; not a City of Chicago observation
syn-1-06-u00,2026-01-27 10:15:00,2026-01-27 10:30:00,359,2.527,41.881567,-87.611397,41.901694,-87.61633,8,8,17031000002,17031900004,True,False,1,7.8,12.05,SIMULATED; not a City of Chicago observation
syn-1-06-u01,2026-01-27 10:15:00,2026-01-27 10:30:00,557,1.139,41.883566,-87.61443,41.899215,-87.62267,8,8,17031000003,17031900000,True,False,1,6.75,11.0,SIMULATED; not a City of Chicago observation
syn-1-06-u02,2026-01-27 10:15:00,2026-01-27 10:30:00,990,2.056,41.882546,-87.607926,41.898826,-87.616952,8,8,17031000004,17031900001,True,False,1,9.51,13.76,SIMULATED; not a City of Chicago observation
syn-1-06-u03,2026-01-27 10:15:00,2026-01-27 10:45:00,1475,1.033,41.880677,-87.615186,41.899698,-87.619721,8,8,17031000000,17031900002,True,False,1,9.98,14.23,SIMULATED; not a City of Chicago observation
syn-1-06-p03-0,2026-01-27 10:30:00,2026-01-27 10:45:00,783,1.711,41.87484,-87.62008,41.900204,-87.627694,8,8,17031000001,17031900002,True,True,2,8.31,12.56,SIMULATED; not a City of Chicago observation
syn-1-06-p03-1,2026-01-27 10:30:00,2026-01-27 10:45:00,729,1.682,41.874968,-87.619858,41.901157,-87.629884,8,8,17031000001,17031900002,True,True,2,8.08,12.33,SIMULATED; not a City of Chicago observation
syn-1-07-p00-0,2026-01-27 11:00:00,2026-01-27 11:15:00,1106,3.584,41.897455,-87.639346,41.943882,-87.641651,8,6,17031000103,17031900100,True,True,2,11.89,16.14,SIMULATED; not a City of Chicago observation
syn-1-07-p00-1,2026-01-27 11:00:00,2026-01-27 11:15:00,1086,3.85,41.897086,-87.639271,41.943377,-87.639521,8,6,17031000103,17031900100,True,True,2,12.16,16.41,SIMULATED; not a City of Chicago observation
syn-1-07-p01-0,2026-01-27 11:00:00,2026-01-27 11:30:00,1142,3.527,41.899165,-87.633663,41.955497,-87.6508,8,6,17031000101,17031900103,True,True,2,11.95,16.2,SIMULATED; not a City of Chicago observation
syn-1-07-p01-1,2026-01-27 11:00:00,2026-01-27 11:15:00,1095,3.484,41.897443,-87.633923,41.956546,-87.650671,8,6,17031000101,17031900103,True,True,2,11.72,15.97,SIMULATED; not a City of Chicago observation
syn-1-07-p02-0,2026-01-27 11:00:00,2026-01-27 11:30:00,1046,3.624,41.892199,-87.646143,41.935471,-87.653478,8,6,17031000102,17031900104,True,True,2,11.72,15.97,SIMULATED; not a City of Chicago observation
syn-1-07-p02-1,2026-01-27 11:00:00,2026-01-27 11:30:00,1010,3.604,41.89178,-87.644319,41.93531,-87.654465,8,6,17031000102,17031900104,True,True,2,11.57,15.82,SIMULATED; not a City of Chicago observation
syn-1-07-p03-0,2026-01-27 11:00:00,2026-01-27 11:30:00,1088,3.709,41.90217,-87.638947,41.944343,-87.646651,8,6,17031000103,17031900100,True,True,2,11.99,16.24,SIMULATED; not a City of Chicago observation
syn-1-07-u00,2026-01-27 11:00:00,2026-01-27 11:15:00,542,5.66,41.900267,-87.622934,41.940466,-87.631714,8,6,17031000103,17031900101,True,False,1,12.48,16.73,SIMULATED; not a City of Chicago observation
syn-1-07-u01,2026-01-27 11:00:00,2026-01-27 11:15:00,877,2.611,41.898849,-87.617277,41.942353,-87.634288,8,6,17031000104,17031900102,True,False,1,9.81,14.06,SIMULATED; not a City of Chicago observation
syn-1-07-u02,2026-01-27 11:00:00,2026-01-27 11:30:00,1559,4.443,41.896764,-87.622983,41.945047,-87.636286,8,6,17031000100,17031900103,True,False,1,14.65,18.9,SIMULATED; not a City of Chicago observation
syn-1-07-u03,2026-01-27 11:00:00,2026-01-27 11:45:00,2271,2.284,41.895762,-87.618962,41.94391,-87.630869,8,6,17031000101,17031900104,True,False,1,14.5,18.75,SIMULATED; not a City of Chicago observation
syn-1-07-p03-1,2026-01-27 11:15:00,2026-01-27 11:30:00,1066,3.761,41.901358,-87.63987,41.94562,-87.648166,8,6,17031000103,17031900100,True,True,2,11.97,16.22,SIMULATED; not a City of Chicago observation
syn-1-08-p00-0,2026-01-27 11:45:00,2026-01-27 12:00:00,831,2.195,41.882571,-87.645091,41.852158,-87.649554,28,60,17031000203,17031900201,True,True,2,9.11,13.36,SIMULATED; not a City of Chicago observation
syn-1-08-p00-1,2026-01-27 11:45:00,2026-01-27 12:00:00,888,2.262,41.882198,-87.640335,41.854264,-87.64996,28,60,17031000204,17031900202,True,True,2,9.4,13.65,SIMULATED; not a City of Chicago observation
syn-1-08-p01-0,2026-01-27 11:45:00,2026-01-27 12:00:00,908,2.264,41.882632,-87.65857,41.84328,-87.642243,28,60,17031000203,17031900201,True,True,2,9.48,13.73,SIMULATED; not a City of Chicago observation
syn-1-08-p01-1,2026-01-27 11:45:00,2026-01-27 12:00:00,846,2.18,41.881499,-87.659541,41.842203,-87.640745,28,60,17031000203,17031900201,True,True,2,9.14,13.39,SIMULATED; not a City of Chicago observation
syn-1-08-p02-0,2026-01-27 11:45:00,2026-01-27 12:00:00,867,2.104,41.881674,-87.652913,41.848684,-87.64787,28,60,17031000204,17031900202,True,True,2,9.12,13.37,SIMULATED; not a City of Chicago observation
syn-1-08-p02-1,2026-01-27 11:45:00,2026-01-27 12:00:00,895,2.245,41.881334,-87.653249,41.848624,-87.648682,28,60,17031000204,17031900202,True,True,2,9.41,13.66,SIMULATED; not a City of Chicago observation
syn-1-08-p03-0,2026-01-27 11:45:00,2026-01-27 12:00:00,795,2.218,41.880847,-87.653801,41.858205,-87.654928,28,60,17031000202,17031900200,True,True,2,9.0,13.25,SIMULATED; not a City of Chicago observation
syn-1-08-p03-1,2026-01-27 11:45:00,2026-01-27 12:00:00,829,2.243,41.880825,-87.654316,41.85828,-87.654515,28,60,17031000202,17031900200,True,True,2,9.16,13.41,SIMULATED; not a City of Chicago observation
syn-1-08-u00,2026-01-27 11:45:00,2026-01-27 11:45:00,403,3.442,41.87953,-87.632929,41.852703,-87.633556,28,60,17031000204,17031900203,True,False,1,9.13,13.38,SIMULATED; not a City of Chicago observation
syn-1-08-u01,2026-01-27 11:45:00,2026-01-27 11:45:00,671,1.601,41.876697,-87.640289,41.851421,-87.627855,28,60,17031000200,17031900204,True,False,1,7.76,12.01,SIMULATED; not a City of Chicago observation
syn-1-08-u02,2026-01-27 11:45:00,2026-01-27 12:00:00,1222,2.77,41.876256,-87.634468,41.848952,-87.634677,28,60,17031000201,17031900200,True,False,1,11.28,15.53,SIMULATED; not a City of Chicago observation
syn-1-08-u03,2026-01-27 11:45:00,2026-01-27 12:15:00,1626,1.354,41.877768,-87.637283,41.847592,-87.630216,28,60,17031000202,17031900201,True,False,1,10.95,15.2,SIMULATED; not a City of Chicago observation
syn-1-09-p00-0,2026-01-27 12:30:00,2026-01-27 13:00:00,1343,5.716,41.848198,-87.649151,41.791581,-87.58966,60,41,17031000302,17031900301,True,True,2,15.49,19.74,SIMULATED; not a City of Chicago observation
syn-1-09-p00-1,2026-01-27 12:30:00,2026-01-27 13:00:00,1448,5.657,41.84664,-87.652129,41.792816,-87.588699,60,41,17031000300,17031900304,True,True,2,15.8,20.05,SIMULATED; not a City of Chicago observation
syn-1-09-p01-0,2026-01-27 12:30:00,2026-01-27 13:00:00,1426,6.565,41.850409,-87.649708,41.793853,-87.602209,60,41,17031000301,17031900300,True,True,2,16.88,21.13,SIMULATED; not a City of Chicago observation
syn-1-09-p01-1,2026-01-27 12:30:00,2026-01-27 13:00:00,1447,6.211,41.85028,-87.648504,41.793106,-87.603504,60,41,17031000301,17031900300,True,True,2,16.51,20.76,SIMULATED; not a City of Chicago observation
syn-1-09-p02-0,2026-01-27 12:30:00,2026-01-27 13:00:00,1596,5.655,41.849671,-87.648275,41.793091,-87.58837,60,41,17031000303,17031900302,True,True,2,16.34,20.59,SIMULATED; not a City of Chicago observation
syn-1-09-p02-1,2026-01-27 12:30:00,2026-01-27 13:00:00,1553,5.853,41.849488,-87.649649,41.793541,-87.587259,60,41,17031000303,17031900302,True,True,2,16.44,20.69,SIMULATED; not a City of Chicago observation
syn-1-09-p03-0,2026-01-27 12:30:00,2026-01-27 13:00:00,1308,6.034,41.851125,-87.647456,41.784425,-87.581389,60,41,17031000300,17031900304,True,True,2,15.77,20.02,SIMULATED; not a City of Chicago observation
syn-1-09-p03-1,2026-01-27 12:30:00,2026-01-27 13:00:00,1387,6.365,41.851703,-87.647816,41.785688,-87.582013,60,41,17031000300,17031900304,True,True,2,16.48,20.73,SIMULATED; not a City of Chicago observation
syn-1-09-u00,2026-01-27 12:30:00,2026-01-27 12:45:00,763,9.028,41.848157,-87.634627,41.792991,-87.578841,60,41,17031000300,17031900300,True,False,1,17.6,21.85,SIMULATED; not a City of Chicago observation
syn-1-09-u01,2026-01-27 12:30:00,2026-01-27 12:45:00,1215,4.045,41.847259,-87.627812,41.792692,-87.57197,60,41,17031000301,17031900301,True,False,1,12.88,17.13,SIMULATED; not a City of Chicago observation
syn-1-09-u02,2026-01-27 12:30:00,2026-01-27 13:15:00,2220,7.219,41.849422,-87.63104,41.794567,-87.574436,60,41,17031000302,17031900302,True,False,1,20.63,24.88,SIMULATED; not a City of Chicago observation
syn-1-09-u03,2026-01-27 12:30:00,2026-01-27 13:30:00,3076,3.627,41.851954,-87.633112,41.795955,-87.576764,60,41,17031000303,17031900303,True,False,1,19.17,23.42,SIMULATED; not a City of Chicago observation
syn-1-10-p00-0,2026-01-27 13:00:00,2026-01-27 13:30:00,1604,6.589,41.93926,-87.656526,41.968101,-87.751515,6,11,17031000400,17031900400,True,True,2,17.56,21.81,SIMULATED; not a City of Chicago observation
syn-1-10-p00-1,2026-01-27 13:15:00,2026-01-27 13:45:00,1772,6.815,41.939598,-87.652172,41.967981,-87.747071,6,11,17031000402,17031900402,True,True,2,18.47,22.72,SIMULATED; not a City of Chicago observation
