hidden_pair_id,endpoint_trip_id,model,rank,reciprocal_rank,candidate_degree,truth_edge_score
2026-01-27:pair:03:03,syn-1-03-p03-1,weak_mil_ai,3,0.3333333333333333,11,0.6916943482707375
2026-01-27:pair:04:00,syn-1-04-p00-0,transparent_rule,1,1.0,11,0.9110989261751836
2026-01-27:pair:04:00,syn-1-04-p00-0,weak_mil_ai,1,1.0,11,0.7988858882925809
2026-01-27:pair:04:00,syn-1-04-p00-1,transparent_rule,1,1.0,11,0.9110989261751836
2026-01-27:pair:04:00,syn-1-04-p00-1,weak_mil_ai,1,1.0,11,0.7988858882925809
2026-01-27:pair:04:01,syn-1-04-p01-0,transparent_rule,1,1.0,11,0.9949777127638636
2026-01-27:pair:04:01,syn-1-04-p01-0,weak_mil_ai,1,1.0,11,0.8354013926397685
2026-01-27:pair:04:01,syn-1-04-p01-1,transparent_rule,1,1.0,11,0.9949777127638636
2026-01-27:pair:04:01,syn-1-04-p01-1,weak_mil_ai,1,1.0,11,0.8354013926397685
2026-01-27:pair:04:02,syn-1-04-p02-0,transparent_rule,1,1.0,11,0.9761625458720888
2026-01-27:pair:04:02,syn-1-04-p02-0,weak_mil_ai,1,1.0,11,0.7200145319920457
2026-01-27:pair:04:02,syn-1-04-p02-1,transparent_rule,1,1.0,11,0.9761625458720888
2026-01-27:pair:04:02,syn-1-04-p02-1,weak_mil_ai,1,1.0,11,0.7200145319920457
2026-01-27:pair:04:03,syn-1-04-p03-0,transparent_rule,1,1.0,11,0.9822791123578888
2026-01-27:pair:04:03,syn-1-04-p03-0,weak_mil_ai,1,1.0,11,0.7566291091138321
2026-01-27:pair:04:03,syn-1-04-p03-1,transparent_rule,1,1.0,11,0.9822791123578888
2026-01-27:pair:04:03,syn-1-04-p03-1,weak_mil_ai,1,1.0,11,0.7566291091138321
2026-01-27:pair:05:00,syn-1-05-p00-0,transparent_rule,1,1.0,11,0.7852352365087429
2026-01-27:pair:05:00,syn-1-05-p00-0,weak_mil_ai,1,1.0,11,0.695364520511843
2026-01-27:pair:05:00,syn-1-05-p00-1,transparent_rule,1,1.0,11,0.7852352365087429
2026-01-27:pair:05:00,syn-1-05-p00-1,weak_mil_ai,1,1.0,11,0.695364520511843
2026-01-27:pair:05:01,syn-1-05-p01-0,transparent_rule,1,1.0,11,0.8361454210232906
2026-01-27:pair:05:01,syn-1-05-p01-0,weak_mil_ai,2,0.5,11,0.7513358807371063
2026-01-27:pair:05:01,syn-1-05-p01-1,transparent_rule,2,0.5,11,0.8361454210232906
2026-01-27:pair:05:01,syn-1-05-p01-1,weak_mil_ai,2,0.5,11,0.7513358807371063
2026-01-27:pair:05:02,syn-1-05-p02-0,transparent_rule,7,0.14285714285714285,11,0.0028958335358572
2026-01-27:pair:05:02,syn-1-05-p02-0,weak_mil_ai,1,1.0,11,0.8140280604139402
2026-01-27:pair:05:02,syn-1-05-p02-1,transparent_rule,3,0.3333333333333333,11,0.0028958335358572
2026-01-27:pair:05:02,syn-1-05-p02-1,weak_mil_ai,1,1.0,11,0.8140280604139402
2026-01-27:pair:05:03,syn-1-05-p03-0,transparent_rule,1,1.0,11,0.5216680401431305
2026-01-27:pair:05:03,syn-1-05-p03-0,weak_mil_ai,1,1.0,11,0.6385466792905413
2026-01-27:pair:05:03,syn-1-05-p03-1,transparent_rule,1,1.0,11,0.5216680401431305
2026-01-27:pair:05:03,syn-1-05-p03-1,weak_mil_ai,1,1.0,11,0.6385466792905413
2026-01-27:pair:06:00,syn-1-06-p00-0,transparent_rule,1,1.0,11,0.59353559297951
2026-01-27:pair:06:00,syn-1-06-p00-0,weak_mil_ai,1,1.0,11,0.5741204754443675
2026-01-27:pair:06:00,syn-1-06-p00-1,transparent_rule,5,0.2,11,0.59353559297951
2026-01-27:pair:06:00,syn-1-06-p00-1,weak_mil_ai,5,0.2,11,0.5741204754443675
2026-01-27:pair:06:01,syn-1-06-p01-0,transparent_rule,1,1.0,11,0.8999911668274821
2026-01-27:pair:06:01,syn-1-06-p01-0,weak_mil_ai,1,1.0,11,0.7747704550053837
2026-01-27:pair:06:01,syn-1-06-p01-1,transparent_rule,3,0.3333333333333333,11,0.8999911668274821
2026-01-27:pair:06:01,syn-1-06-p01-1,weak_mil_ai,1,1.0,11,0.7747704550053837
2026-01-27:pair:06:02,syn-1-06-p02-0,transparent_rule,1,1.0,11,0.9985349223871504
2026-01-27:pair:06:02,syn-1-06-p02-0,weak_mil_ai,1,1.0,11,0.89759202972371
2026-01-27:pair:06:02,syn-1-06-p02-1,transparent_rule,1,1.0,11,0.9985349223871504
2026-01-27:pair:06:02,syn-1-06-p02-1,weak_mil_ai,1,1.0,11,0.89759202972371
2026-01-27:pair:06:03,syn-1-06-p03-0,transparent_rule,1,1.0,11,0.9983294079275092
2026-01-27:pair:06:03,syn-1-06-p03-0,weak_mil_ai,1,1.0,11,0.8850301743887384
2026-01-27:pair:06:03,syn-1-06-p03-1,transparent_rule,1,1.0,11,0.9983294079275092
2026-01-27:pair:06:03,syn-1-06-p03-1,weak_mil_ai,1,1.0,11,0.8850301743887384
2026-01-27:pair:07:00,syn-1-07-p00-0,transparent_rule,1,1.0,11,0.997277757819228
2026-01-27:pair:07:00,syn-1-07-p00-0,weak_mil_ai,1,1.0,11,0.8778010453034591
2026-01-27:pair:07:00,syn-1-07-p00-1,transparent_rule,1,1.0,11,0.997277757819228
2026-01-27:pair:07:00,syn-1-07-p00-1,weak_mil_ai,1,1.0,11,0.8778010453034591
2026-01-27:pair:07:01,syn-1-07-p01-0,transparent_rule,1,1.0,11,0.9880816758241092
2026-01-27:pair:07:01,syn-1-07-p01-0,weak_mil_ai,1,1.0,11,0.8164732558130847
2026-01-27:pair:07:01,syn-1-07-p01-1,transparent_rule,1,1.0,11,0.9880816758241092
2026-01-27:pair:07:01,syn-1-07-p01-1,weak_mil_ai,1,1.0,11,0.8164732558130847
2026-01-27:pair:07:02,syn-1-07-p02-0,transparent_rule,1,1.0,11,0.9983424604450531
2026-01-27:pair:07:02,syn-1-07-p02-0,weak_mil_ai,1,1.0,11,0.8857376499677347
2026-01-27:pair:07:02,syn-1-07-p02-1,transparent_rule,1,1.0,11,0.9983424604450531
2026-01-27:pair:07:02,syn-1-07-p02-1,weak_mil_ai,1,1.0,11,0.8857376499677347
2026-01-27:pair:07:03,syn-1-07-p03-0,transparent_rule,8,0.125,11,0.0074229905234381
2026-01-27:pair:07:03,syn-1-07-p03-0,weak_mil_ai,1,1.0,11,0.8928061104849503
2026-01-27:pair:07:03,syn-1-07-p03-1,transparent_rule,1,1.0,11,0.0074229905234381
2026-01-27:pair:07:03,syn-1-07-p03-1,weak_mil_ai,1,1.0,11,0.8928061104849503
2026-01-27:pair:08:00,syn-1-08-p00-0,transparent_rule,1,1.0,11,0.8584286546481604
2026-01-27:pair:08:00,syn-1-08-p00-0,weak_mil_ai,1,1.0,11,0.7144523653484011
2026-01-27:pair:08:00,syn-1-08-p00-1,transparent_rule,3,0.3333333333333333,11,0.8584286546481604
2026-01-27:pair:08:00,syn-1-08-p00-1,weak_mil_ai,1,1.0,11,0.7144523653484011
2026-01-27:pair:08:01,syn-1-08-p01-0,transparent_rule,1,1.0,11,0.9973703084072038
2026-01-27:pair:08:01,syn-1-08-p01-0,weak_mil_ai,1,1.0,11,0.8276840121928849
2026-01-27:pair:08:01,syn-1-08-p01-1,transparent_rule,1,1.0,11,0.9973703084072038
2026-01-27:pair:08:01,syn-1-08-p01-1,weak_mil_ai,1,1.0,11,0.8276840121928849
2026-01-27:pair:08:02,syn-1-08-p02-0,transparent_rule,1,1.0,11,0.9984956870307352
2026-01-27:pair:08:02,syn-1-08-p02-0,weak_mil_ai,1,1.0,11,0.8883454304453843
2026-01-27:pair:08:02,syn-1-08-p02-1,transparent_rule,1,1.0,11,0.9984956870307352
2026-01-27:pair:08:02,syn-1-08-p02-1,weak_mil_ai,1,1.0,11,0.8883454304453843
2026-01-27:pair:08:03,syn-1-08-p03-0,transparent_rule,1,1.0,11,0.9988741289266708
2026-01-27:pair:08:03,syn-1-08-p03-0,weak_mil_ai,1,1.0,11,0.913340453717774
2026-01-27:pair:08:03,syn-1-08-p03-1,transparent_rule,1,1.0,11,0.9988741289266708
2026-01-27:pair:08:03,syn-1-08-p03-1,weak_mil_ai,1,1.0,11,0.913340453717774
2026-01-27:pair:09:00,syn-1-09-p00-0,transparent_rule,1,1.0,11,0.9106195445873374
2026-01-27:pair:09:00,syn-1-09-p00-0,weak_mil_ai,1,1.0,11,0.783425110981012
2026-01-27:pair:09:00,syn-1-09-p00-1,transparent_rule,3,0.3333333333333333,11,0.9106195445873374
2026-01-27:pair:09:00,syn-1-09-p00-1,weak_mil_ai,1,1.0,11,0.783425110981012
2026-01-27:pair:09:01,syn-1-09-p01-0,transparent_rule,1,1.0,11,0.9982643125232836
2026-01-27:pair:09:01,syn-1-09-p01-0,weak_mil_ai,1,1.0,11,0.8837389507388532
2026-01-27:pair:09:01,syn-1-09-p01-1,transparent_rule,1,1.0,11,0.9982643125232836
2026-01-27:pair:09:01,syn-1-09-p01-1,weak_mil_ai,1,1.0,11,0.8837389507388532
2026-01-27:pair:09:02,syn-1-09-p02-0,transparent_rule,1,1.0,11,0.9983344255269688
2026-01-27:pair:09:02,syn-1-09-p02-0,weak_mil_ai,1,1.0,11,0.8848660954646814
2026-01-27:pair:09:02,syn-1-09-p02-1,transparent_rule,1,1.0,11,0.9983344255269688
2026-01-27:pair:09:02,syn-1-09-p02-1,weak_mil_ai,1,1.0,11,0.8848660954646814
2026-01-27:pair:09:03,syn-1-09-p03-0,transparent_rule,1,1.0,11,0.9980015785951892
2026-01-27:pair:09:03,syn-1-09-p03-0,weak_mil_ai,1,1.0,11,0.8598543501187261
2026-01-27:pair:09:03,syn-1-09-p03-1,transparent_rule,1,1.0,11,0.9980015785951892
2026-01-27:pair:09:03,syn-1-09-p03-1,weak_mil_ai,1,1.0,11,0.8598543501187261
2026-01-27:pair:10:00,syn-1-10-p00-0,transparent_rule,2,0.5,11,7.608802566654989e-06
2026-01-27:pair:10:00,syn-1-10-p00-0,weak_mil_ai,2,0.5,11,0.5726958949155997
2026-01-27:pair:10:00,syn-1-10-p00-1,transparent_rule,11,0.09090909090909091,11,7.608802566654989e-06
2026-01-27:pair:10:00,syn-1-10-p00-1,weak_mil_ai,5,0.2,11,0.5726958949155997
2026-01-27:pair:10:01,syn-1-10-p01-0,transparent_rule,1,1.0,11,0.9983891212672518
2026-01-27:pair:10:01,syn-1-10-p01-0,weak_mil_ai,1,1.0,11,0.8916376729912844
2026-01-27:pair:10:01,syn-1-10-p01-1,transparent_rule,1,1.0,11,0.9983891212672518
2026-01-27:pair:10:01,syn-1-10-p01-1,weak_mil_ai,1,1.0,11,0.8916376729912844
2026-01-27:pair:10:02,syn-1-10-p02-0,transparent_rule,6,0.16666666666666666,11,0.8698727184915975
2026-01-27:pair:10:02,syn-1-10-p02-0,weak_mil_ai,2,0.5,11,0.7614760062446468
2026-01-27:pair:10:02,syn-1-10-p02-1,transparent_rule,2,0.5,11,0.8698727184915975
2026-01-27:pair:10:02,syn-1-10-p02-1,weak_mil_ai,1,1.0,11,0.7614760062446468
2026-01-27:pair:10:03,syn-1-10-p03-0,transparent_rule,1,1.0,11,0.9985424424726508
2026-01-27:pair:10:03,syn-1-10-p03-0,weak_mil_ai,1,1.0,11,0.9036720367768538
2026-01-27:pair:10:03,syn-1-10-p03-1,transparent_rule,1,1.0,11,0.9985424424726508
2026-01-27:pair:10:03,syn-1-10-p03-1,weak_mil_ai,1,1.0,11,0.9036720367768538
2026-01-27:pair:11:00,syn-1-11-p00-0,transparent_rule,2,0.5,11,0.590729773659374
2026-01-27:pair:11:00,syn-1-11-p00-0,weak_mil_ai,1,1.0,11,0.7698400528142313
2026-01-27:pair:11:00,syn-1-11-p00-1,transparent_rule,4,0.25,11,0.590729773659374
2026-01-27:pair:11:00,syn-1-11-p00-1,weak_mil_ai,1,1.0,11,0.7698400528142313
2026-01-27:pair:11:01,syn-1-11-p01-0,transparent_rule,7,0.14285714285714285,11,0.004774630997971
2026-01-27:pair:11:01,syn-1-11-p01-0,weak_mil_ai,1,1.0,11,0.8470213802889255
2026-01-27:pair:11:01,syn-1-11-p01-1,transparent_rule,2,0.5,11,0.004774630997971
2026-01-27:pair:11:01,syn-1-11-p01-1,weak_mil_ai,1,1.0,11,0.8470213802889255
2026-01-27:pair:11:02,syn-1-11-p02-0,transparent_rule,1,1.0,11,0.9980715367513748
2026-01-27:pair:11:02,syn-1-11-p02-0,weak_mil_ai,1,1.0,11,0.8583410445848751
2026-01-27:pair:11:02,syn-1-11-p02-1,transparent_rule,1,1.0,11,0.9980715367513748
2026-01-27:pair:11:02,syn-1-11-p02-1,weak_mil_ai,1,1.0,11,0.8583410445848751
2026-01-27:pair:11:03,syn-1-11-p03-0,transparent_rule,2,0.5,11,0.0041838190861412
2026-01-27:pair:11:03,syn-1-11-p03-0,weak_mil_ai,1,1.0,11,0.8381300893150986
2026-01-27:pair:11:03,syn-1-11-p03-1,transparent_rule,9,0.1111111111111111,11,0.0041838190861412
2026-01-27:pair:11:03,syn-1-11-p03-1,weak_mil_ai,1,1.0,11,0.8381300893150986
2026-01-27:pair:12:00,syn-1-12-p00-0,transparent_rule,2,0.5,11,0.8539202990960814
2026-01-27:pair:12:00,syn-1-12-p00-0,weak_mil_ai,1,1.0,11,0.7087781837076115
2026-01-27:pair:12:00,syn-1-12-p00-1,transparent_rule,1,1.0,11,0.8539202990960814
2026-01-27:pair:12:00,syn-1-12-p00-1,weak_mil_ai,1,1.0,11,0.7087781837076115
2026-01-27:pair:12:01,syn-1-12-p01-0,transparent_rule,8,0.125,11,6.97527664428766e-05
2026-01-27:pair:12:01,syn-1-12-p01-0,weak_mil_ai,1,1.0,11,0.7787398989527927
2026-01-27:pair:12:01,syn-1-12-p01-1,transparent_rule,4,0.25,11,6.97527664428766e-05
2026-01-27:pair:12:01,syn-1-12-p01-1,weak_mil_ai,1,1.0,11,0.7787398989527927
2026-01-27:pair:12:02,syn-1-12-p02-0,transparent_rule,4,0.25,11,0.0080570064277851
2026-01-27:pair:12:02,syn-1-12-p02-0,weak_mil_ai,1,1.0,11,0.9151556961804072
2026-01-27:pair:12:02,syn-1-12-p02-1,transparent_rule,4,0.25,11,0.0080570064277851
2026-01-27:pair:12:02,syn-1-12-p02-1,weak_mil_ai,1,1.0,11,0.9151556961804072
2026-01-27:pair:12:03,syn-1-12-p03-0,transparent_rule,1,1.0,11,0.7669341262742688
2026-01-27:pair:12:03,syn-1-12-p03-0,weak_mil_ai,1,1.0,11,0.7391673510255728
2026-01-27:pair:12:03,syn-1-12-p03-1,transparent_rule,1,1.0,11,0.7669341262742688
2026-01-27:pair:12:03,syn-1-12-p03-1,weak_mil_ai,1,1.0,11,0.7391673510255728
2026-01-27:pair:13:00,syn-1-13-p00-0,transparent_rule,1,1.0,11,0.9975388843362102
2026-01-27:pair:13:00,syn-1-13-p00-0,weak_mil_ai,1,1.0,11,0.8260082601050546
2026-01-27:pair:13:00,syn-1-13-p00-1,transparent_rule,1,1.0,11,0.9975388843362102
2026-01-27:pair:13:00,syn-1-13-p00-1,weak_mil_ai,1,1.0,11,0.8260082601050546
2026-01-27:pair:13:01,syn-1-13-p01-0,transparent_rule,5,0.2,11,0.0041430518363052
2026-01-27:pair:13:01,syn-1-13-p01-0,weak_mil_ai,1,1.0,11,0.8971553825611647
2026-01-27:pair:13:01,syn-1-13-p01-1,transparent_rule,4,0.25,11,0.0041430518363052
2026-01-27:pair:13:01,syn-1-13-p01-1,weak_mil_ai,1,1.0,11,0.8971553825611647
2026-01-27:pair:13:02,syn-1-13-p02-0,transparent_rule,1,1.0,11,0.6179382526018884
2026-01-27:pair:13:02,syn-1-13-p02-0,weak_mil_ai,1,1.0,11,0.6846659321475119
2026-01-27:pair:13:02,syn-1-13-p02-1,transparent_rule,1,1.0,11,0.6179382526018884
2026-01-27:pair:13:02,syn-1-13-p02-1,weak_mil_ai,1,1.0,11,0.6846659321475119
2026-01-27:pair:13:03,syn-1-13-p03-0,transparent_rule,1,1.0,11,0.8375820722761239
2026-01-27:pair:13:03,syn-1-13-p03-0,weak_mil_ai,1,1.0,11,0.7871887081889056
2026-01-27:pair:13:03,syn-1-13-p03-1,transparent_rule,1,1.0,11,0.8375820722761239
2026-01-27:pair:13:03,syn-1-13-p03-1,weak_mil_ai,1,1.0,11,0.7871887081889056
2026-01-27:pair:14:00,syn-1-14-p00-0,transparent_rule,1,1.0,11,0.9985268851783564
2026-01-27:pair:14:00,syn-1-14-p00-0,weak_mil_ai,1,1.0,11,0.8930875378694353
2026-01-27:pair:14:00,syn-1-14-p00-1,transparent_rule,1,1.0,11,0.9985268851783564
2026-01-27:pair:14:00,syn-1-14-p00-1,weak_mil_ai,1,1.0,11,0.8930875378694353
2026-01-27:pair:14:01,syn-1-14-p01-0,transparent_rule,7,0.14285714285714285,11,6.786634989545875e-06
2026-01-27:pair:14:01,syn-1-14-p01-0,weak_mil_ai,1,1.0,11,0.7013799107344779
2026-01-27:pair:14:01,syn-1-14-p01-1,transparent_rule,5,0.2,11,6.786634989545875e-06
2026-01-27:pair:14:01,syn-1-14-p01-1,weak_mil_ai,1,1.0,11,0.7013799107344779
2026-01-27:pair:14:02,syn-1-14-p02-0,transparent_rule,1,1.0,11,0.3395974267912652
2026-01-27:pair:14:02,syn-1-14-p02-0,weak_mil_ai,2,0.5,11,0.6906411480803585
2026-01-27:pair:14:02,syn-1-14-p02-1,transparent_rule,1,1.0,11,0.3395974267912652
2026-01-27:pair:14:02,syn-1-14-p02-1,weak_mil_ai,2,0.5,11,0.6906411480803585
2026-01-27:pair:14:03,syn-1-14-p03-0,transparent_rule,1,1.0,11,0.998576252756725
2026-01-27:pair:14:03,syn-1-14-p03-0,weak_mil_ai,1,1.0,11,0.9021262746429796
2026-01-27:pair:14:03,syn-1-14-p03-1,transparent_rule,1,1.0,11,0.998576252756725
2026-01-27:pair:14:03,syn-1-14-p03-1,weak_mil_ai,1,1.0,11,0.9021262746429796
2026-01-27:pair:15:00,syn-1-15-p00-0,transparent_rule,1,1.0,11,0.9978187279735874
2026-01-27:pair:15:00,syn-1-15-p00-0,weak_mil_ai,1,1.0,11,0.8635034604965894
2026-01-27:pair:15:00,syn-1-15-p00-1,transparent_rule,1,1.0,11,0.9978187279735874
2026-01-27:pair:15:00,syn-1-15-p00-1,weak_mil_ai,1,1.0,11,0.8635034604965894
2026-01-27:pair:15:01,syn-1-15-p01-0,transparent_rule,2,0.5,11,0.7053807721605907
2026-01-27:pair:15:01,syn-1-15-p01-0,weak_mil_ai,1,1.0,11,0.7254085851442733
2026-01-27:pair:15:01,syn-1-15-p01-1,transparent_rule,1,1.0,11,0.7053807721605907
2026-01-27:pair:15:01,syn-1-15-p01-1,weak_mil_ai,1,1.0,11,0.7254085851442733
2026-01-27:pair:15:02,syn-1-15-p02-0,transparent_rule,1,1.0,11,0.99253113300038
2026-01-27:pair:15:02,syn-1-15-p02-0,weak_mil_ai,1,1.0,11,0.8782946157669191
2026-01-27:pair:15:02,syn-1-15-p02-1,transparent_rule,1,1.0,11,0.99253113300038
2026-01-27:pair:15:02,syn-1-15-p02-1,weak_mil_ai,1,1.0,11,0.8782946157669191
2026-01-27:pair:15:03,syn-1-15-p03-0,transparent_rule,1,1.0,11,0.0086914068008017
2026-01-27:pair:15:03,syn-1-15-p03-0,weak_mil_ai,1,1.0,11,0.876934124836421
2026-01-27:pair:15:03,syn-1-15-p03-1,transparent_rule,5,0.2,11,0.0086914068008017
2026-01-27:pair:15:03,syn-1-15-p03-1,weak_mil_ai,1,1.0,11,0.876934124836421
2026-01-27:pair:16:00,syn-1-16-p00-0,transparent_rule,1,1.0,11,0.9985830997586344
2026-01-27:pair:16:00,syn-1-16-p00-0,weak_mil_ai,1,1.0,11,0.9021020114504128
2026-01-27:pair:16:00,syn-1-16-p00-1,transparent_rule,1,1.0,11,0.9985830997586344
2026-01-27:pair:16:00,syn-1-16-p00-1,weak_mil_ai,1,1.0,11,0.9021020114504128
2026-01-27:pair:16:01,syn-1-16-p01-0,transparent_rule,1,1.0,11,0.8867745601915992
2026-01-27:pair:16:01,syn-1-16-p01-0,weak_mil_ai,1,1.0,11,0.7724884383608185
2026-01-27:pair:16:01,syn-1-16-p01-1,transparent_rule,2,0.5,11,0.8867745601915992
2026-01-27:pair:16:01,syn-1-16-p01-1,weak_mil_ai,1,1.0,11,0.7724884383608185
2026-01-27:pair:16:02,syn-1-16-p02-0,transparent_rule,1,1.0,11,0.7925889379823167
2026-01-27:pair:16:02,syn-1-16-p02-0,weak_mil_ai,1,1.0,11,0.6929534734137407
2026-01-27:pair:16:02,syn-1-16-p02-1,transparent_rule,5,0.2,11,0.7925889379823167
2026-01-27:pair:16:02,syn-1-16-p02-1,weak_mil_ai,2,0.5,11,0.6929534734137407
2026-01-27:pair:16:03,syn-1-16-p03-0,transparent_rule,1,1.0,11,0.9982193269831467
2026-01-27:pair:16:03,syn-1-16-p03-0,weak_mil_ai,1,1.0,11,0.8722096191023533
2026-01-27:pair:16:03,syn-1-16-p03-1,transparent_rule,1,1.0,11,0.9982193269831467
